X,CH1,CH2,
Second,Volt,Volt,
5.30000e-05,-1.06e+01,1.04e+01,
5.30100e-05,-1.08e+01,9.60e+00,
5.30200e-05,-1.06e+01,1.04e+01,
5.30300e-05,-1.06e+01,1.04e+01,
5.30400e-05,-1.06e+01,1.04e+01,
5.30500e-05,-1.06e+01,1.04e+01,
5.30600e-05,-1.06e+01,1.04e+01,
5.30700e-05,-1.06e+01,1.04e+01,
5.30800e-05,-1.06e+01,1.04e+01,
5.30900e-05,-1.06e+01,1.04e+01,
5.31000e-05,-1.06e+01,1.04e+01,
5.31100e-05,-1.06e+01,1.04e+01,
5.31200e-05,-1.06e+01,1.04e+01,
5.31300e-05,-1.08e+01,9.60e+00,
5.31400e-05,-1.06e+01,1.04e+01,
5.31500e-05,-1.06e+01,1.04e+01,
5.31600e-05,-1.06e+01,1.04e+01,
5.31700e-05,-1.06e+01,1.04e+01,
5.31800e-05,-1.06e+01,1.04e+01,
5.31900e-05,-1.06e+01,1.04e+01,
5.32000e-05,-1.06e+01,1.04e+01,
5.32100e-05,-1.06e+01,1.04e+01,
5.32200e-05,-1.06e+01,1.04e+01,
5.32300e-05,-1.06e+01,1.04e+01,
5.32400e-05,-1.06e+01,1.04e+01,
5.32500e-05,-1.06e+01,1.04e+01,
5.32600e-05,-1.06e+01,1.04e+01,
5.32700e-05,-1.06e+01,1.04e+01,
5.32800e-05,-1.06e+01,1.04e+01,
5.32900e-05,-1.06e+01,1.04e+01,
5.33000e-05,-1.06e+01,1.04e+01,
5.33100e-05,-1.06e+01,1.04e+01,
5.33200e-05,-1.06e+01,1.04e+01,
5.33300e-05,-1.06e+01,9.60e+00,
5.33400e-05,-1.06e+01,1.04e+01,
5.33500e-05,-1.06e+01,1.04e+01,
5.33600e-05,-1.06e+01,1.04e+01,
5.33700e-05,-1.06e+01,1.04e+01,
5.33800e-05,-1.06e+01,1.04e+01,
5.33900e-05,-1.06e+01,1.04e+01,
5.34000e-05,-1.06e+01,1.04e+01,
5.34100e-05,-1.06e+01,1.04e+01,
5.34200e-05,-1.06e+01,1.04e+01,
5.34300e-05,-1.06e+01,1.04e+01,
5.34400e-05,-1.06e+01,1.04e+01,
5.34500e-05,-1.08e+01,1.04e+01,
5.34600e-05,-1.08e+01,1.04e+01,
5.34700e-05,-1.08e+01,1.04e+01,
5.34800e-05,-1.08e+01,1.04e+01,
5.34900e-05,-1.08e+01,9.60e+00,
5.35000e-05,-1.06e+01,1.04e+01,
5.35100e-05,-1.06e+01,1.04e+01,
5.35200e-05,-1.06e+01,1.04e+01,
5.35300e-05,-1.06e+01,1.04e+01,
5.35400e-05,-1.06e+01,1.04e+01,
5.35500e-05,-1.06e+01,1.04e+01,
5.35600e-05,-1.06e+01,1.04e+01,
